"id","id_parent","nome","vtype","vlink","id_artist","publishedon","views","likes","dislikes","lastupdate","recentviews","recentlikes","promoted","dead","promotedviews"
"4182","0","Baepsae (Dance only)","main","V1i_x2_TGE0","40","2016-06-01","29785382","839352","3187","2020-05-03 03:52:01","19143","780","n","n","0"
"4183","578","War of Hormone","dance","ZxEly3yz-1g","40","2014-11-03","29059981","891644","6987","2020-05-03 03:57:01","29615","1043","n","n","0"
"4184","0","Paldogangsan (Dance only)","dance","Vi6-zq3YuEg","40","2013-10-10","5394533","221162","444","2020-05-03 10:24:01","1694","122","n","n","0"
"4185","0","I like it pt2 (dance only)","dance","u2XBh23upio","40","2017-06-07","19481544","755798","2800","2020-05-03 10:25:01","9121","309","n","n","0"
"4186","3545","Beautiful","dance","sm4FFFBgbmg","40","2014-06-05","13423689","358022","1469","2020-05-03 21:32:01","4002","229","n","n","0"
"4187","0","Genius","main","BCeeJAxUoos","280","2019-04-22","499882","36369","58","2020-04-30 22:22:02","640","22","n","n","0"
"4188","0","Awake","main","xn72N1Y3ABE","479","2018-01-23","448122","31950","165","2020-05-03 13:41:01","109","6","n","n","0"
"4189","0","Beautiful","main","CdlqPQY7LIM","479","2019-04-21","284754","30072","130","2020-04-30 22:23:02","160","7","n","n","0"
"4190","0","Is it true","main","J5yphOHTaBc","479","2018-07-08","283189","15692","304","2020-05-03 13:44:30","63","4","n","n","0"
"4191","4190","Is it true","dance","JS5tX68_-CM","479","2018-07-10","34796","2917","21","2020-05-03 13:32:01","7","0","n","n","0"
"4192","4173","Fancy","dance","iRw4kL1CMI8","208","2019-04-23","34835341","777332","16551","2020-05-03 01:29:01","56467","599","n","n","0"
"4193","0","Spring Memories","main","IfEZLrQRgrM","341","2019-04-24","209312","16601","47","2020-05-01 13:24:02","35","1","n","n","0"
"4194","5696","From Now","duplicate","fioEMfxpUO0","459","2019-04-24","640893","65373","349","2020-05-01 13:28:02","536","26","n","n","0"
"4195","4189","Beautiful","dance","h6Ng98TFoa8","479","2019-04-24","16212","2617","3","2020-05-01 13:36:30","9","0","n","n","0"
"4196","0","Cat & Dog","main","NaKrke1EL1A","465","2019-04-24","53164269","2764275","55066","2020-05-03 01:12:02","87850","2467","n","n","0"
"4197","0","Old movie","main","4-tH10H6gAk","480","2019-04-24","1622466","149633","415","2020-05-03 20:11:02","994","53","n","n","0"
"4198","4199","Never Mind","duplicate","LOadwTF77tw","40","2015-11-17","2726700","219649","555","2020-05-03 10:15:02","800","75","n","n","0"
"4199","0","Never Mind","main","9u8D5Gwk55w","40","2015-11-17","3564863","170248","652","2020-05-03 10:29:01","605","60","n","n","0"
"4200","0","Wings 'Boy Meets Evil'","main","iJJSh-eEdRk","40","2016-09-25","57407192","1937245","9795","2020-05-03 02:36:02","34766","1185","n","n","0"
"4201","0","Love Yourself - Wonder 'Euphoria'","main","kX0vO4vlJuU","40","2018-04-05","58696999","4030457","34253","2020-05-03 01:35:02","48012","3166","n","n","0"
"4202","0","Love Yourself - Answer 'Epiphany'","main","fIkZOLsnoqY","40","2018-08-09","57566093","4089504","36355","2020-05-03 02:35:01","21293","1464","n","n","0"
"4203","0","Map of the Soul - Persona","main","M9Uy0opVF3s","40","2019-03-27","61923398","4377839","66382","2020-05-03 01:31:01","52006","1075","n","n","0"
"4204","1963","Not Today","dance","nKDppUjuvdM","40","2017-02-26","25404822","1099169","9388","2020-05-03 01:19:01","67239","1087","n","n","0"
"4205","0","P.D.D","main","WFArWe1MLW8","264","2015-03-04","1303911","142536","435","2020-05-03 10:27:01","677","86","n","n","0"
"4206","2243","Fantastic","duplicate","R3AWPKqD68g","264","2015-08-03","1059942","173553","476","2020-05-03 10:16:29","326","40","n","n","0"
"4207","0","Change","main","9rAyprZdo7o","264","2017-03-19","17744345","1320810","6143","2020-05-03 10:12:01","6258","363","n","n","0"
"4208","0","Seoul","main","F8wI5ZosdRA","264","2018-10-23","18314204","1615156","5282","2020-05-03 20:52:01","19099","663","n","n","0"
"4209","4019","Katchup","dance","ewrKosCJN6A","187","2019-04-24","6411","767","1","2020-05-01 13:34:03","8","2","n","n","0"
"4210","0","I'll be there","main","uir1R85gJGo","462","2019-04-25","291403","38596","123","2020-05-01 13:40:01","102","7","n","n","0"
"4211","4112","Violeta","dance","wnTWDHiBRpQ","337","2019-04-25","2336762","73009","568","2020-05-03 20:16:01","1351","18","n","n","0"
"4212","0","Tonight","main","Hy1dn2aK650","427","2019-04-26","271536","4599","158","2020-05-01 13:25:02","264","4","n","n","0"
"4213","0","& New","main","1yZCBc2Q9tw","415","2019-04-26","60620","2685","8","2020-05-01 13:36:02","44","3","n","n","0"
"4214","4153","Boy with luv - Army with luv","alternate","62E_xyj_oDA","40","2019-04-26","48562406","3935369","40751","2020-05-03 02:40:29","34505","718","n","n","0"
"4215","4140","Victory Song","dance","ccUd38yVgMs","288","2019-04-26","1352088","167155","187","2020-05-03 20:08:02","1743","96","n","n","0"
"4216","0","Trouble","main","nuCTamBpnk0","481","2017-05-23","4237967","137947","2310","2020-05-03 10:17:02","584","33","n","n","0"
"4217","0","Like Paradise","main","a8jACAw9mKE","481","2018-01-02","772658","42813","299","2020-05-03 13:38:01","195","12","n","n","0"
"4218","2368","Yes No Maybe","dance","fMepe_sNMSw","281","2017-01-28","6694949","71883","2387","2020-05-03 10:21:02","8189","82","n","n","0"
"4219","2368","Yes No Maybe","dance","D06IjyMoco4","281","2017-01-24","3041722","42480","2029","2020-05-03 10:28:01","512","12","n","n","0"
"4220","5696","From Now","dance","DbgDYU_4DEA","459","2019-04-26","75481","5425","45","2020-05-01 13:28:30","65","5","n","n","0"
"4221","4196","Cat & Dog","dance","JKp80jCzho0","465","2019-04-28","4601492","358206","1610","2020-05-03 19:58:01","4621","194","n","n","0"
"4222","4412","Bloom Bloom","duplicate","UFlaP2_j2eA","283","2019-04-28","1391499","0","0","2020-05-03 20:17:01","1736","0","n","n","0"
"4223","0","Bet Bet","main","S4zXetyhuxc","151","2019-04-29","19084505","599221","3353","2020-05-03 08:47:01","10434","194","n","n","0"
"4224","4054","Growing ~ for Groo","dance","-5gFSLDuRnU","330","2019-04-29","44213","3503","5","2020-04-30 22:24:02","218","11","n","n","0"
"4225","4226","Hocus Pocus","duplicate","TnJqGMW4yts","482","2019-04-10","2039590","129874","1662","2020-05-03 20:18:01","935","45","n","n","0"
"4226","0","Hocus Pocus","main","IRD0l1w0SpM","482","2019-04-10","6709399","42588","588","2020-05-03 05:47:02","1041","28","n","n","5000000"
"4227","4226","Hocus Pocus","dance","aXsxhUTQIb8","482","2019-04-16","105727","7248","58","2020-05-01 13:42:01","108","7","n","n","0"
"4228","0","Be Ambituous! (Dance only)","dance","Lzy4Vz3FjP8","482","2019-04-24","49727","3577","13","2020-04-30 22:25:02","68","3","n","n","0"
"4229","4226","Hocus Pocus","dance","c2Xql0_FZ9A","482","2019-04-29","23027","2324","13","2020-05-01 13:36:02","8","0","n","n","0"
"4230","5696","From Now","alternate","AZoURH0Lz5I","459","2019-04-30","24930","4093","9","2020-05-01 13:23:02","14","3","n","n","0"
"4231","0","Be with me","main","wbU_jzQI8Y8","483","2019-04-30","423041","16874","103","2020-05-01 13:26:02","426","5","n","n","0"
"4232","4236","4:44","duplicate","uaAAG1e4mTc","154","2019-05-02","466182","48748","205","2020-05-01 13:24:30","118","4","n","n","0"
"4233","0","La Historia (self MV)","main","DY1Q4prZRBg","380","2019-05-02","14067","851","1","2020-05-01 13:40:01","18","0","n","n","0"
"4234","4412","Bloom Bloom","dance","Nq11uIywxDQ","283","2019-05-02","521724","0","0","2020-04-30 22:19:01","1072","0","n","n","0"
"4235","0","Cat & Dog (english ver)","main","nvO17uPanBY","465","2019-05-03","9806530","1204811","19286","2020-05-03 08:24:30","6676","381","n","n","0"
"4236","0","4:44","main","hztJ97XpSi8","154","2019-05-02","4055292","250357","1502","2020-05-03 20:19:01","2377","65","n","n","0"
"4237","0","Illusion","main","bB-DEiPBh0Y","103","2019-05-04","263333","6843","251","2020-05-01 13:26:02","118","4","n","n","0"
"4238","0","Something I can't decide","main","BLzRRb7HaJI","103","2019-05-04","11277","1018","5","2020-05-01 13:24:02","7","1","n","n","0"
"4239","4241","Maybe","duplicate","2WTx1Yf4I0E","484","2019-05-03","509681","7393","97","2020-05-01 13:17:01","201","2","n","n","0"
"4240","0","Hate that I Miss you","main","1IXfIGy7kUI","484","2017-05-19","2566674","41921","415","2020-05-03 10:13:02","878","12","n","n","0"
"4241","0","Maybe","main","YyMu4cQD1nw","484","2019-05-02","2368408","32562","263","2020-05-03 20:20:01","6084","72","n","n","0"
"4242","0","Pattern","main","Ir3FAUY3zdo","484","2017-05-11","919579","12929","220","2020-05-03 22:13:01","59","1","n","n","0"
"4243","4412","Bloom Bloom","dance","c4ecxTP0Tnc","283","2019-05-05","195659","0","0","2020-05-01 13:29:02","144","0","n","n","0"
"4244","0","Dionysus (Dance Only)","dance","QmgcyLozkbQ","40","2019-05-05","11830610","975802","6083","2020-05-03 04:28:30","11166","333","n","n","0"
"4245","0","Color (jp)","main","OMekQ41jU_4","341","2019-05-03","215240","13238","39","2020-05-01 13:25:02","236","4","n","n","0"
"4246","4223","Bet Bet","dance","_0Q2HSZaamI","151","2019-05-06","837161","70968","142","2020-05-01 13:27:02","477","16","n","n","0"
"4247","4196","Cat & Dog","dance","xlTGcoynI0k","465","2019-05-06","2214502","247991","641","2020-05-03 07:36:01","3320","253","n","n","0"
"4248","0","Hold On Me","main","oVh49Q9fz68","408","2019-05-07","740405","44529","133","2020-05-01 13:12:30","695","23","n","n","0"
"4249","0","Love is Only You (feat. Erik)","main","CUcSWac-5zM","267","2019-05-07","2636935","112009","13514","2020-05-03 19:59:01","887","18","n","n","0"
"4250","4223","Bet Bet","dance","fcLLylGkxaQ","151","2019-05-07","853837","65740","204","2020-05-01 13:36:02","466","16","n","n","0"
"4251","4258","The Fifth Season","duplicate","phXzu7GQAPc","152","2019-05-08","4586525","0","0","2020-05-03 19:59:01","1370","0","n","n","0"
"4252","0","Runaway","main","rczMbtw8sCw","58","2019-05-08","1943444","133752","340","2020-05-03 19:59:01","1662","58","n","n","0"
"4253","0","Dreams","main","M6pVCoOoO6o","427","2019-05-07","48299","1872","49","2020-05-01 13:40:29","8","0","n","n","0"
"4254","0","Over the sky","main","3F2nRTyVPGo","56","2019-05-08","676242","39160","87","2020-05-01 13:42:01","1184","38","n","n","0"
"4255","4153","Boy with luv","dance","o03lR8ErvL0","40","2019-05-08","16843405","1178204","7561","2020-05-03 01:41:01","44058","1461","n","n","0"
"4256","4258","The Fifth Season","alternate","xvfqzdt4XI4","152","2019-05-08","88112","0","0","2020-05-01 13:25:02","17","0","n","n","0"
"4257","0","Goodbye","main","Xp8Ep1W-azw","347","2019-05-06","7516154","82041","1670","2020-05-03 20:12:02","10211","100","n","n","0"
"4258","0","The Fifth Season","main","udGwca1HBM4","152","2019-05-08","23599760","202393","3285","2020-05-03 20:05:02","27644","437","n","n","10000000"
"4259","0","Nothing better than you","main","EujQAkjDefQ","360","2019-04-09","139891","2285","81","2020-04-30 22:24:02","69","1","n","n","0"
"4260","0","Untitled Love Song","main","-Xy1BpQ9exQ","84","2019-05-09","1069502","65973","308","2020-05-03 20:20:01","773","36","n","n","0"
"4261","0","Lean on Me","main","V1M37eGTcwM","242","2019-05-08","770409","18364","177","2020-05-01 13:43:02","665","8","n","n","0"
"4262","0","Leave it","main","dvSKNKQQvS8","341","2019-05-09","214109","22928","36","2020-05-01 13:14:02","80","5","n","n","0"
"4263","4237","Illusion","alternate","DOxIzSfVvwA","103","2019-05-10","13947","1239","5","2020-05-01 13:12:01","21","1","n","n","0"
"4264","0","Awesome Breeze","main","BZM7Eaz3heI","235","2019-05-10","442140","16213","103","2020-05-01 13:16:02","152","4","n","n","0"
"4265","5152","Cinderella Time","alternate","ozo1s2BzNdY","235","2019-05-01","73740","2281","5","2020-04-30 22:24:30","148","3","n","n","0"
"4266","3295","My Student Teacher","alternate","hrqbiJl07yQ","235","2019-05-08","85656","2695","10","2020-05-01 13:45:02","200","4","n","n","0"
"4267","0","Voice (jp)","main","35sE0gp72SU","200","2019-05-10","6026224","297912","2778","2020-05-03 20:00:02","4639","61","n","n","0"
"4268","4030","Crown","dance","xbMQ1QKRY9Y","465","2019-05-12","1097326","126118","356","2020-05-03 21:21:01","1070","52","n","n","0"
"4269","0","Highway to Heaven","main","1eekOcpx_iQ","148","2019-05-14","4168405","326738","919","2020-05-03 07:49:01","3321","239","n","n","0"
"4270","0","Time with you","main","IZtVqvNONt8","123","2019-05-14","1363995","104197","307","2020-05-03 07:26:01","997","24","n","n","0"
"4271","0","Picky Picky","main","1taLXjVxB4U","271","2019-05-14","9013635","340197","4872","2020-05-03 20:04:01","8389","165","n","n","0"
"4272","0","Ah yeah","main","Pm0_G8Zl0ek","217","2019-05-15","22584548","823829","8403","2020-05-03 04:16:30","10786","119","n","n","0"
"4273","0","Wanna be (jp)","main","HLz6vsdf910","341","2018-05-15","212409","9596","32","2020-05-03 13:39:01","264","5","n","n","0"
"4274","0","Dramatic","main","Ao9ET61y4Ow","482","2019-05-15","1594643","77105","504","2020-05-03 20:01:01","2238","63","n","n","0"
"4275","4274","Dramatic","duplicate","hhVtkFJl_K8","482","2019-05-15","691358","30867","200","2020-05-01 13:13:02","1197","29","n","n","0"
"4276","0","Me&You","main","g9wfhJRyur8","60","2019-05-15","24182583","844756","8990","2020-05-03 06:16:02","16406","268","n","n","0"
"4277","4264","Awesome Breeze","alternate","bwUx2tldPHQ","235","2019-05-15","16388","1077","5","2020-05-01 13:08:30","19","0","n","n","0"
"4278","871","Loveya","duplicate","w4ZLhzn837U","185","2019-05-14","336576","30429","130","2020-05-01 13:08:02","262","3","n","n","0"
"4279","2679","Dejavu","duplicate","bMTcClcrtMA","185","2019-05-14","57056","3403","11","2020-05-01 13:10:02","134","3","n","n","0"
"4280","872","Love Like This","duplicate","QNycfS3NbXE","185","2019-05-14","115685","9763","36","2020-05-01 13:09:02","191","4","n","n","0"
"4281","0","Fighter","main","AWft5gVVtL8","185","2019-05-14","62777","3056","11","2020-05-01 13:15:01","217","6","n","n","0"
"4282","874","Ur Man","duplicate","ZRebVq_TseY","185","2019-05-14","134858","5746","28","2020-05-01 13:27:02","203","3","n","n","0"
"4283","2680","Unlock","duplicate","Gpet7QowvsY","185","2019-05-14","42167","2540","12","2020-05-01 13:27:02","119","3","n","n","0"
"4284","0","Snow Prince","main","3x-1JxrfSDw","185","2019-05-14","76007","4014","26","2020-05-01 13:28:02","273","8","n","n","0"
"4285","0","Four Chance","main","zooVJkwbZ1g","185","2019-05-14","40852","2304","8","2020-05-01 13:12:02","170","5","n","n","0"
"4286","0","Fifth Finger","main","bIjOrbKyQzU","98","2019-05-15","51220","2035","37","2020-05-01 13:14:02","34","2","n","n","0"
"4287","4173","Fancy","dance","cOUBZjWXc5E","208","2019-05-15","7124225","383041","3853","2020-05-03 20:16:01","9264","237","n","n","0"
"4288","4248","Hold On Me","alternate","LuEgTl0BOxM","408","2019-05-15","83754","8139","18","2020-05-01 13:20:02","74","3","n","n","0"
"4289","4276","Me&You","dance","sFcvadzj684","60","2019-05-15","1826116","97325","495","2020-05-03 20:02:01","816","12","n","n","0"
"4290","0","Feedback","main","g-uHc22iIvo","126","2019-05-16","659519","57511","177","2020-05-01 13:29:02","294","7","n","n","0"
"4291","4290","Feedback","duplicate","JAMY4M8WWNI","126","2019-05-16","269883","23228","165","2020-05-01 13:29:02","54","1","n","n","0"
"4292","4272","Ah yeah","dance","AVTenFTYy1k","217","2019-05-16","3275274","210456","1179","2020-05-03 20:01:01","2048","43","n","n","0"
"4294","0","Unspoken Words","main","84R5AS0tfkQ","53","2019-05-17","2606818","30851","524","2020-05-03 20:05:02","1887","13","n","n","0"
"4295","3925","Home","alternate","DxwmDosXU5U","171","2019-05-17","1146212","160540","190","2020-05-03 11:52:02","1502","126","n","n","0"
"4296","0","흩날린다","main","ycVtz_Qxdzs","261","2019-05-10","158935","2897","23","2020-05-01 13:30:02","113","1","n","n","0"
"4297","0","Talk about love","main","ScsqaLQamTE","151","2019-05-17","425714","37896","46","2020-05-01 13:07:02","344","11","n","n","0"
"4298","4258","The Fifth Season","dance","kdJW4aw86bE","152","2019-05-17","1580512","38125","458","2020-05-03 20:06:01","2460","40","n","n","0"
"4299","0","Want it? (Dance only)","dance","L4fRGgARiKw","460","2019-05-18","5290366","267847","6800","2020-05-03 20:18:01","5451","157","n","n","0"
"4300","4223","Bet Bet","dance","q4CgjXW4v8Q","151","2019-05-18","642503","64581","139","2020-05-01 13:10:02","214","10","n","n","0"
"4301","0","9-Teen","main","TkEwWvQv5wA","171","2019-05-18","377041","20871","78","2020-05-01 13:11:01","78","1","n","n","0"
"4302","4276","Me&You","dance","bhVXvhtx-P4","60","2019-05-19","2798213","104953","1056","2020-05-03 08:51:01","3079","77","n","n","0"
"4303","0","If there was practice in love","main","kXAvbHPdTZ0","485","2018-09-25","9425496","38741","1962","2020-05-03 05:58:02","1694","0","n","n","0"
"4304","0","Please come back","main","WapQp2xW6NU","485","2018-12-31","363057","2394","93","2020-05-03 13:28:30","214","1","n","n","0"
"4305","0","Rain Drop","main","jGU1i_zSlZc","486","2019-05-16","1142760","20260","353","2020-05-03 20:14:01","406","2","n","n","0"
"4306","0","Aewol-ri","main","v_s7Vif3oDY","123","2019-05-19","1832425","118707","452","2020-05-03 19:58:01","2206","30","n","n","0"
"4307","4309","Beautiful Days","duplicate","ffNvuDInIjM","134","2019-05-20","1601247","38828","950","2020-05-03 20:07:02","1152","11","n","n","0"
"4308","0","Eclipse","main","6tl-MG38-0E","80","2019-05-20","51339601","1519107","14023","2020-05-03 02:42:02","27976","405","n","n","0"
"4309","0","Beautiful Days","main","isls26FGUaA","134","2019-05-20","2081266","44266","744","2020-05-03 20:04:01","3198","36","n","n","0"
"4310","0","A train to chuncheon","main","ipexZoSyyAY","200","2019-05-21","48122","1066","13","2020-04-30 23:53:02","116","3","n","n","0"
"4311","0","Mola (Dance only)","dance","J6A4eF6UCqM","217","2019-05-21","2074907","88622","343","2020-05-03 20:08:30","1706","21","n","n","0"
